kodepemda,namapemda,idperiode,kodebidang,uraibidang,kodeprogram,uraiprogram,kodekegiatan,uraikegiatan,kodesubkegiatan,uraisubkegiatan,kodeskpd,uraiskpd,kodesubkegiatan_indikator,uraisubkegiatan_indikator,satuan,kinerja,volume_awal,volume_0,volume_1,volume_2,volume_3,volume_4,volume_5,volume_6,volume_7,pagu_awal,pagu1,pagu2,pagu3,pagu4,pagu5,pagu6,pagu7
3471,KOTA YOGYAKARTA,20252029,2.07,URUSAN PEMERINTAHAN BIDANG TENAGA KERJA,2.07.04,PROGRAM PENEMPATAN TENAGA KERJA,2.07.04.2.04,Pelindungan PMI (Pra dan Purna Penempatan) di Daerah Kabupaten/Kota,2.07.04.2.04.0003,Pemberdayaan Pekerja Migran Indonesia Purna Penempatan,1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,667619,Jumlah PMI Purna yang Diberdayakan,Orang,Terlaksananya Pemberdayaan PMI Purna Penempatan,10,10,10,10,10,10,10,,,,4761900.0,5000000.0,5500000.0,6000000.0,6500000.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.07,URUSAN PEMERINTAHAN BIDANG TENAGA KERJA,2.07.05,PROGRAM HUBUNGAN INDUSTRIAL,2.07.05.2.01,Pengesahan Peraturan Perusahaan dan Pendaftaran Perjanjian Kerja Bersama untuk Perusahaan yang Hanya Beroperasi dalam 1 (Satu) Daerah Kabupaten/Kota,2.07.05.2.01.0001,Pengesahan Peraturan Perusahaan bagi Perusahaan,1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,649404,Jumlah Perusahaan yang Melaksanakan Pengesahan Peraturan Perusahaan yang Terkait dengan Hubungan Industrial dan Terdaftar di WLKP Online,Perusahaan,Terlaksananya Pengesahan Peraturan Perusahaan yang Terkait dengan Hubungan Industrial dan Terdaftar di WLKP Online,75,75,75,75,75,75,75,,,,12938000.0,14000000.0,15000000.0,16000000.0,17000000.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.07,URUSAN PEMERINTAHAN BIDANG TENAGA KERJA,2.07.05,PROGRAM HUBUNGAN INDUSTRIAL,2.07.05.2.01,Pengesahan Peraturan Perusahaan dan Pendaftaran Perjanjian Kerja Bersama untuk Perusahaan yang Hanya Beroperasi dalam 1 (Satu) Daerah Kabupaten/Kota,2.07.05.2.01.0002,Pendaftaran Perjanjian Kerja Sama bagi Perusahaan,1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,649404,Jumlah Perusahaan yang Menyusun Perjanjian Kerja Bersama,Perusahaan,Terlaksananya Perjanjian Kerja Sama bagi Perusahaan,30,30,30,30,30,30,30,,,,11982000.0,13000000.0,14000000.0,15000000.0,16000000.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.07,URUSAN PEMERINTAHAN BIDANG TENAGA KERJA,2.07.05,PROGRAM HUBUNGAN INDUSTRIAL,2.07.05.2.01,Pengesahan Peraturan Perusahaan dan Pendaftaran Perjanjian Kerja Bersama untuk Perusahaan yang Hanya Beroperasi dalam 1 (Satu) Daerah Kabupaten/Kota,2.07.05.2.01.0003,Penyelenggaraan Pendataan dan Informasi Sarana Hubungan Industrial dan Jaminan Sosial Tenaga Kerja serta Pengupahan,1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,649410,"Jumlah Data dan Informasi Sarana HI (PP/PKB, Struktur Skala Upah, dan LKS Bipartit) dan Pekerja yang Terdaftar sebagai Peserta Jamsostek serta Pengupahan",Laporan,"Terselenggaranya Pendataan dan Informasi Sarana Hubungan Industrial (PP/PKB, Struktur Skala Upah, dan LKS Bipartit) dan Pekerja yang Terdaftar sebagai Peserta Jamsostek serta Pengupahan",0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.07,URUSAN PEMERINTAHAN BIDANG TENAGA KERJA,2.07.05,PROGRAM HUBUNGAN INDUSTRIAL,2.07.05.2.02,"Pencegahan dan Penyelesaian Perselisihan Hubungan Industrial, Mogok Kerja dan Penutupan Perusahaan di Daerah Kabupaten/Kota",2.07.05.2.02.0001,"Pencegahan Perselisihan Hubungan Industrial, Mogok Kerja, dan Penutupan Perusahaan yang Berakibat/Berdampak pada Kepentingan di 1 (Satu) Daerah Kabupaten/Kota",1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,649417,Jumlah Perselisihan yang Dicegah,Perkara,"Terlaksananya Pencegahan Perselisihan Hubungan Industrial, Mogok Kerja, dan Penutupan Perusahaan yang Berakibat/Berdampak pada Kepentingan di 1 (Satu) Daerah Kabupaten/Kota",4,4,4,4,4,4,4,,,,167755000.0,184000000.0,201000000.0,218000000.0,234000000.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.07,URUSAN PEMERINTAHAN BIDANG TENAGA KERJA,2.07.05,PROGRAM HUBUNGAN INDUSTRIAL,2.07.05.2.02,"Pencegahan dan Penyelesaian Perselisihan Hubungan Industrial, Mogok Kerja dan Penutupan Perusahaan di Daerah Kabupaten/Kota",2.07.05.2.02.0002,"Penyelesaian Perselisihan Hubungan Industrial, Mogok Kerja, dan Penutupan Perusahaan yang Berakibat/Berdampak pada Kepentingan di 1 (satu) Daerah Kabupaten/Kota",1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,649417,Jumlah Perkara Perselisihan yang Terselesaikan,Perkara,"Terselesaikannya Perselisihan Hubungan Industrial, Mogok Kerja, dan Penutupan Perusahaan yang Berakibat/Berdampak pada Kepentingan di 1 (Satu) Daerah Kabupaten/Kota",24,24,24,24,24,24,24,,,,33500000.0,36000000.0,40000000.0,43000000.0,46000000.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.07,URUSAN PEMERINTAHAN BIDANG TENAGA KERJA,2.07.05,PROGRAM HUBUNGAN INDUSTRIAL,2.07.05.2.02,"Pencegahan dan Penyelesaian Perselisihan Hubungan Industrial, Mogok Kerja dan Penutupan Perusahaan di Daerah Kabupaten/Kota",2.07.05.2.02.0003,"Penyelenggaraan Verifikasi dan Rekapitulasi Keanggotaan pada Organisasi Pengusaha, Federasi dan Konfederasi Serikat Pekerja/Serikat Buruh serta Non Afiliasi",1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,649417,Jumlah Asosiasi Pengusaha dan Serikat Pekerja yang Diverifikasi,Asosiasi dan Serikat Pekerja,"Terselenggaranya Verifikasi dan Rekapitulasi Keanggotaan pada Organisasi Pengusaha, Federasi dan Konfederasi Serikat Pekerja/Serikat Buruh serta Non Afiliasi",1,1,1,1,1,1,1,,,,77016000.0,84000000.0,92000000.0,100000000.0,109000000.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.07,URUSAN PEMERINTAHAN BIDANG TENAGA KERJA,2.07.05,PROGRAM HUBUNGAN INDUSTRIAL,2.07.05.2.02,"Pencegahan dan Penyelesaian Perselisihan Hubungan Industrial, Mogok Kerja dan Penutupan Perusahaan di Daerah Kabupaten/Kota",2.07.05.2.02.0004,Pelaksanaan Operasional Lembaga Kerja Sama Tripartit Daerah Kabupaten/Kota,1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,649417,Jumlah LKS Tripartit yang Dibina,Lembaga,Terlaksananya Operasional Lembaga Kerja Sama Tripartit Daerah Kabupaten/Kota,1,1,1,1,1,1,1,,,,54290000.0,59000000.0,65000000.0,70000000.0,75000000.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.07,URUSAN PEMERINTAHAN BIDANG TENAGA KERJA,2.07.05,PROGRAM HUBUNGAN INDUSTRIAL,2.07.05.2.02,"Pencegahan dan Penyelesaian Perselisihan Hubungan Industrial, Mogok Kerja dan Penutupan Perusahaan di Daerah Kabupaten/Kota",2.07.05.2.02.0005,Pengembangan Pelaksanaan Jaminan Sosial Tenaga Kerja dan Fasilitas Kesejahteraan Pekerja,1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,649417,Terlaksananya Program Jaminan Sosial Tenaga Kerja dan Fasilitas Kesejahteraan Pekerja,Orang,Terlaksananya Pengembangan Pelaksanaan Jaminan Sosial Tenaga Kerja dan Fasilitas Kesejahteraan Pekerja,3539,3539,3539,3539,3539,3539,3539,,,,833007500.0,916308250.0,999000000.0,1043024445.0,1059850563.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,3.32,URUSAN PEMERINTAHAN BIDANG TRANSMIGRASI,3.32.03,PROGRAM PEMBANGUNAN KAWASAN TRANSMIGRASI,3.32.03.2.01,Penataan Persebaran Penduduk yang Berasal dari 1 (Satu) Daerah Kabupaten/Kota,3.32.03.2.01.0001,Koordinasi dan Sinkronisasi Kerja Sama Pembangunan Transmigrasi yang Berasal dari 1 (Satu) Daerah Kabupaten/Kota,1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,649451,Jumlah Laporan Hasil Koordinasi dan Sinkronisasi Kerja Sama Pembangunan Transmigrasi yang Berasal dari 1 (Satu) Daerah Kabupaten/Kota,Laporan,Terlaksananya Koordinasi dan Sinkronisasi Kerja Sama Pembangunan Transmigrasi yang Berasal dari 1 (Satu) Daerah Kabupaten/Kota,2,2,2,2,2,2,2,,,,92594000.0,83113741.0,74462093.0,66434181.0,59505642.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,3.32,URUSAN PEMERINTAHAN BIDANG TRANSMIGRASI,3.32.03,PROGRAM PEMBANGUNAN KAWASAN TRANSMIGRASI,3.32.03.2.01,Penataan Persebaran Penduduk yang Berasal dari 1 (Satu) Daerah Kabupaten/Kota,3.32.03.2.01.0004,Pemindahan dan Penempatan Transmigran yang Berasal dari 1 (Satu) Daerah Kabupaten/Kota,1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,649451,Jumlah Transmigran yang Dipindahkan dan Ditempatkan,Kepala Keluarga,Terlaksananya Pemindahan dan Penempatan Transmigran yang berasal dari 1 (Satu) Daerah Kabupaten/Kota,8,8,8,8,8,8,8,,,,108000000.0,119000000.0,130000000.0,140000000.0,150000000.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,3.32,URUSAN PEMERINTAHAN BIDANG TRANSMIGRASI,3.32.03,PROGRAM PEMBANGUNAN KAWASAN TRANSMIGRASI,3.32.03.2.01,Penataan Persebaran Penduduk yang Berasal dari 1 (Satu) Daerah Kabupaten/Kota,3.32.03.2.01.0006,Pelatihan Transmigrasi,1.06.2.07.3.32.01.0000,Dinas Sosial Tenaga Kerja dan Transmigrasi,649451,Jumlah Calon Transmigran dan/atau Transmigran yang Mendapatkan Pelatihan,Orang,Terselenggarakannya Pelatihan Transmigrasi,8,8,8,8,8,8,8,,,,43850900.0,48000000.0,52000000.0,57000000.0,63000000.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.02,PROGRAM PENGARUSUTAMAAN GENDER DAN PEMBERDAYAAN PEREMPUAN,2.08.02.2.01,Pelembagaan Pengarusutamaan Gender (PUG) pada Lembaga Pemerintah Kewenangan Kabupaten/Kota,2.08.02.2.01.0001,Koordinasi dan Sinkronisasi Perumusan Kebijakan Pelaksanaan PUG,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,673466,Jumlah Dokumen Hasill Koordinasi dan Sinkronisasi Perumusan Kebijakan Pengarustamaan Gender (PUG) Kewenangan Kabupaten/Kota,Dokumen,Terlaksananya Koordinasi dan Sinkronisasi Perumusan Kebijakan Pelaksanaan Pengarustamaan Gender (PUG) Kewenangan Kabupaten/Kota,2,2,2,2,2,2,2,,,,72854000.0,74335051.0,76223966.0,78290995.0,80981368.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.02,PROGRAM PENGARUSUTAMAAN GENDER DAN PEMBERDAYAAN PEREMPUAN,2.08.02.2.01,Pelembagaan Pengarusutamaan Gender (PUG) pada Lembaga Pemerintah Kewenangan Kabupaten/Kota,2.08.02.2.01.0011,Pendampingan Penyelenggaraan PUG Kewenangan Kabupaten/Kota,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,673466,jumlah OPDkab/kota yang mendapatkan pendampingan,Lembaga,terlaksananya pendampingan penyelenggaraan PUG kewenangan Kabupaten/Kota,85,85,85,85,85,85,85,,,,20160000.0,20570054.0,21092122.0,21665617.0,22411781.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.02,PROGRAM PENGARUSUTAMAAN GENDER DAN PEMBERDAYAAN PEREMPUAN,2.08.02.2.02,"Pemberdayaan Perempuan Bidang Politik, Hukum, Sosial, dan Ekonomi pada Organisasi Kemasyarakatan Kewenangan Kabupaten/Kota",2.08.02.2.02.0003,"Advokasi Kebijakan dan Pendampingan Peningkatan Partisipasi Perempuan dalam Politik, Hukum, Sosial dan Ekonomi",2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,673714,"Jumlah organisasi kemasyarakatan/ profesi/ dunia usaha/ media  yg diadvokasi dan didampingi dalam rangka peningkatan partisipasi perempuan di  bidang politik, hukum, sosial dan ekonomi",Lembaga,"Terlaksananya advokasi kebijakan dan pendampingan bagi organisasi kemasyarakatan/ profesi/ dunia usaha/ media dalam rangka peningkatan partisipasi perempuan di bidang politik, hukum, sosial, dan ekonomi kewenangan kab/ kota",20,20,20,20,20,20,20,,,,75700000.0,77239738.0,79200083.0,81353533.0,84155348.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.02,PROGRAM PENGARUSUTAMAAN GENDER DAN PEMBERDAYAAN PEREMPUAN,2.08.02.2.02,"Pemberdayaan Perempuan Bidang Politik, Hukum, Sosial, dan Ekonomi pada Organisasi Kemasyarakatan Kewenangan Kabupaten/Kota",2.08.02.2.02.0008,"Sosialisasi Peningkatan Partisipasi Perempuan di Bidang Politik, Hukum, Sosial dan Ekonomi Kewenangan Kabupaten/Kota",2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,673714,"jumlah SDM lembaga masyarakat dan perempuan yang mendapatkan sosialisasi tentang pemberdayaan perempuan bidang politik, hukum, sosial, ekonomi",orang,"Terlaksananya sosialisasi pemberdayaan perempuan di bidang politik, atau hukum, atau sosial, dan atau ekonomi Kewenangan Kabupaten/Kota",200,200,200,200,200,200,200,,,,7592000.0,7746421.0,7943025.0,8158996.0,8439992.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.02,PROGRAM PENGARUSUTAMAAN GENDER DAN PEMBERDAYAAN PEREMPUAN,2.08.02.2.03,Penguatan dan Pengembangan Lembaga Penyedia Layanan Pemberdayaan Perempuan Kewenangan Kabupaten/Kota,2.08.02.2.03.0007,pendampingan penguatan dan pengembangan lembaga penyedia layanan pemberdayaan perempuan kewenangan Kabupaten/Kota,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,673742,jumlah lembaga penyedia layanan pemberdayaan perempuan yang mendapatkan pendampingan,Lembaga,terlaksananya pendampingan penguatan dan pengembangan lembaga penyedia layanan pemberdayaan perempuan kewenangan Kabupaten/Kota,4,4,4,4,4,4,4,,,,1031088400.0,1052060738.0,1078762040.0,1108093579.0,1146256322.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.03,PROGRAM PERLINDUNGAN PEREMPUAN,2.08.03.2.01,Pencegahan Kekerasan Terhadap Perempuan Lingkup Daerah Kabupaten/Kota,2.08.03.2.01.0006,Advokasi dan sosialisasi pencegahan KtP dan TPPO kepada pengambil kebijakan dan pemangku kepentingan Kewenangan Kabupaten/Kota,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,673860,"Jumlah pengambil kebijakan dan pemangku kepentingan yang mendapatkan Advokasi dan sosialisasi pencegahan KtP tingkat provinsi, masyarakat, serta Kab/Kota",Lembaga,"Terlaksananya Advokasi dan sosialisasi pencegahan KtP kepada pengambil kebijakan dan pemangku kepentingan di tingkat masyarakat, serta Kab/Kota",2,2,2,2,2,2,2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.03,PROGRAM PERLINDUNGAN PEREMPUAN,2.08.03.2.02,Penyediaan Layanan Rujukan Lanjutan bagi Perempuan Korban Kekerasan yang Memerlukan Koordinasi Kewenangan Kabupaten/Kota,2.08.03.2.02.0003,"&layanan kesehatan yang tidak dijamin BPJS, Jamkesda, dan sumber pendanaan lainnya bagi Perempuan Korban Kekerasan Tingkat  Kabupaten/Kota&",2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,674022,Jumlah Korban yang mendapatkan Layanan  Pengaduan atau Penjangkauan tingkat  Kabupaten/Kota,Orang,"&Tersedianya layanan kesehatan yang tidak dijamin BPJS, Jamkesda, dan sumber pendanaan lainnya bagi Perempuan Korban Kekerasan Tingkat  Kabupaten/Kota&",4,4,4,4,4,4,4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.03,PROGRAM PERLINDUNGAN PEREMPUAN,2.08.03.2.02,Penyediaan Layanan Rujukan Lanjutan bagi Perempuan Korban Kekerasan yang Memerlukan Koordinasi Kewenangan Kabupaten/Kota,2.08.03.2.02.0004,layanan gelar kasus bagi Perempuan Korban Kekerasan Tingkat   Kabupaten/Kota,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,674022,Jumlah Perempuan Korban Kekerasan yang mendapatkan layanan gelar kasus bagi Perempuan Korban Kekerasan Tingkataten/Kota,Orang,Tersedianya layanan gelar kasus bagi Perempuan Korban Kekerasan Tingkat   Kabupaten/Kota,100,100,100,100,100,100,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.03,PROGRAM PERLINDUNGAN PEREMPUAN,2.08.03.2.02,Penyediaan Layanan Rujukan Lanjutan bagi Perempuan Korban Kekerasan yang Memerlukan Koordinasi Kewenangan Kabupaten/Kota,2.08.03.2.02.0005,layanan pendampingan tenaga ahli bagi Perempuan Korban Kekerasan Tingkat Kabupaten/Kota,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,674022,Jumlah Korban yang mendapatkan Layanan  Pengaduan atau Penjangkauan bagi Tingkat  Kabupaten/Kota,orang,Tersedianya layanan pendampingan tenaga ahli bagi Perempuan Korban Kekerasan Tingkat Kabupaten/Kota,100,100,100,100,100,100,100,,,,144000000.0,146928960.0,150658017.0,154754408.0,160084150.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.03,PROGRAM PERLINDUNGAN PEREMPUAN,2.08.03.2.02,Penyediaan Layanan Rujukan Lanjutan bagi Perempuan Korban Kekerasan yang Memerlukan Koordinasi Kewenangan Kabupaten/Kota,2.08.03.2.02.0006,layanan rumah perlindungan bagi Perempuan Korban Kekerasan Tingkat   Kabupaten/Kota,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,674022,Jumlah Perempuan Korban Kekerasan yang mendapatkan layanan rumah perlindungan bagi Perempuan Korban Kekerasan Tingkat  Kabupaten/Kota,Orang,Tersedianya layanan rumah perlindungan bagi Perempuan Korban Kekerasan Tingkat   Kabupaten/Kota,5,5,5,5,5,5,5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.03,PROGRAM PERLINDUNGAN PEREMPUAN,2.08.03.2.02,Penyediaan Layanan Rujukan Lanjutan bagi Perempuan Korban Kekerasan yang Memerlukan Koordinasi Kewenangan Kabupaten/Kota,2.08.03.2.02.0008,Layanan  Pengaduan atau Penjangkauan bagi Perempuan Korban Kekerasan Tingkat Kabupaten/Kota,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,674022,Jumlah Perempuan Korban Kekerasan yang mendapatkan Layanan  Pengaduan atau Penjangkauan korban Tingkat Kabupaten/Kota,orang,Tersedianya Layanan  Pengaduan atau Penjangkauan bagi Perempuan Korban Kekerasan Tingkat Kabupaten/Kota,50,50,50,50,50,50,50,,,,78120000.0,79708961.0,81731974.0,83954267.0,86845652.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.03,PROGRAM PERLINDUNGAN PEREMPUAN,2.08.03.2.02,Penyediaan Layanan Rujukan Lanjutan bagi Perempuan Korban Kekerasan yang Memerlukan Koordinasi Kewenangan Kabupaten/Kota,2.08.03.2.02.0009,Layanan pendampingan korban bagi Perempuan Korban Kekerasan Tingkat Kabupaten/Kota,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,674022,Jumlah Perempuan Korban Kekerasan yang mendapatkan pendampingan korban Tingkat   Kabupaten/Kota,orang,Tersedianya Layanan pendampingan korban bagi Perempuan Korban Kekerasan Tingkat Kabupaten/Kota,12,12,12,12,12,12,12,,,,5000000.0,5101700.0,5231181.0,5373417.0,5558477.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.03,PROGRAM PERLINDUNGAN PEREMPUAN,2.08.03.2.03,Penguatan dan Pengembangan Lembaga Penyedia Layanan Perlindungan Perempuan Tingkat Daerah Kabupaten/Kota,2.08.03.2.03.0008,Peningkatan Kapasitas Lembaga Penyedia Layanan Perlindungan Perempuan Kewenangan Kabupaten/Kota,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,674068,jumlah SDM lembaga penyedia  Layanan Perlindungan Perempuan  yang mendapatkan bimtek,orang,Terlaksananya Peningkatan Kapasitas Lembaga Penyedia Layanan Perlindungan Perempuan Kewenangan Kabupaten/Kota,300,300,300,300,300,300,300,,,,94500000.0,96421917.0,98869716.0,101556518.0,105052535.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.06,PROGRAM PEMENUHAN HAK ANAK (PHA),2.08.06.2.01,"Pelembagaan PHA pada Lembaga Pemerintah, Nonpemerintah, dan Dunia Usaha Kewenangan Kabupaten/Kota",2.08.06.2.01.0003,"Advokasi dan sosialisasi Pelaksanaan Kebijakan Pemenuhan Hak Anak pada Lembaga Pemerintah, Non Pemerintah, Media dan Dunia Usaha Kewenangan  Kabupaten/Kota",2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,674152,"Jumlah pemangku kepentingan tingkat  kabupaten/kota yang mendapatkan advokasi dan sosialisasi Pelaksanaan Kebijakan Pemenuhan Hak Anak pada Lembaga Pemerintah, Non Pemerintah, Media dan Dunia Usaha Kewenangan Kabupaten/Kota",Lembaga,"Terlaksananya Advokasi dan sosialisasi Pelaksanaan Kebijakan Pemenuhan Hak Anak pada Lembaga Pemerintah, Non Pemerintah, Media dan Dunia Usaha Kewenangan Kabupaten/Kota",143,143,143,143,143,143,143,,,,1249420000.0,1274832340.0,1307190057.0,1342726618.0,1388963680.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.06,PROGRAM PEMENUHAN HAK ANAK (PHA),2.08.06.2.02,Penguatan dan Pengembangan Lembaga Penyedia Layanan Peningkatan Kualitas Hidup Anak Kewenangan Kabupaten/Kota,2.08.06.2.02.0009,pendampingan penguatan dan pengembangan lembaga penyedia layanan Peningkatan Kualitas Hidup Anak Kewenangan Kabupaten/Kota,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,674164,jumlah lembaga penyedia layanan Peningkatan Kualitas Hidup Anak Kewenangan Kabupaten/Kota yang mendapatkan pendampingan,Lembaga,Terlaksananya pendampingan penguatan dan pengembangan lembaga penyedia layanan Peningkatan Kualitas Hidup Anak Kewenangan Kabupaten/Kota,15,15,15,15,15,15,15,,,,53724400.0,54817154.0,56208414.0,57736720.0,59725173.0,0.0,0.0
3471,KOTA YOGYAKARTA,20252029,2.08,URUSAN PEMERINTAHAN BIDANG PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK,2.08.07,PROGRAM PERLINDUNGAN KHUSUS ANAK,2.08.07.2.01,Pencegahan Kekerasan Terhadap Anak yang Melibatkan para Pihak Lingkup Daerah Kabupaten/Kota,2.08.07.2.01.0007,Advokasi dan sosialisasi pencegahan KtA kepada pengambil kebijakan dan pemangku kepentingan Kewenangan Kabupaten/Kota,2.08.2.14.2.22.01.0000,Dinas Pemberdayaan Perempuan Perlindungan Anak dan Pengendalian Penduduk dan Keluarga Berencana,674276,Jumlah pengambil kebijakan dan pemangku kepentingan yang mendapatkan Advokasi dan sosialisasi pencegahan KtA tingkatKab/Kota,Kegiatan,Terlaksananya Advokasi dan sosialisasi pencegahan KtA kepada pengambil kebijakan dan pemangku kepentingan di tingkat Kab/Kota,5,5,5,5,5,5,5,,,,320775000.0,327298979.0,335607505.0,344728648.0,356596736.0,0.0,0.0
